epoch,acc,loss,mean_squared_error,val_acc,val_loss,val_mean_squared_error
74,0.9985332543025516,1.3592070446978235,0.009370741985666422,0.9812137200744687,1.3848796394763578,0.013297117365070122
75,0.9989551948883075,1.3588459330772045,0.00932025175986249,0.9798474463300283,1.3877573323171095,0.01269566825207492
76,0.9989752872344215,1.3587916082039593,0.009308121042497874,0.979619732529322,1.3865342161099758,0.012342740302636318
77,0.998814548046349,1.3589614552140883,0.009334233512561891,0.9798474442941187,1.3854924628909133,0.012354456802309883
78,0.9989953797002957,1.3588004484697833,0.009311465759624469,0.978595024616724,1.388769080070731,0.012598980784621487
79,0.9990154721062897,1.3586748468126186,0.009293239063517634,0.9804167253178724,1.3854551167907767,0.012602630938618246
80,0.998814548046349,1.3589790761530676,0.0093317119998235,0.9824661390053633,1.3840521854840173,0.012354221291900305
81,0.9988949176703252,1.3588374725230277,0.009316752952730677,0.980416724605304,1.3862577090431125,0.012678491850320488
82,0.9989150100763193,1.3588074558778103,0.009307912988178409,0.9804167266751455,1.3856349109612522,0.012605081855373625
83,0.9989953797002957,1.3587057104018743,0.009297629297550588,0.9816691435701305,1.384102892118313,0.012579577481267047
84,0.9990556569182779,1.3586198289829827,0.009290186367945449,0.9813275749558783,1.3840577971293282,0.012451357455046379
85,0.998814548046349,1.3589038566003393,0.009325344100151407,0.9808721494582388,1.3862697842397194,0.012464419241430926
86,0.998814548046349,1.3589347730277892,0.009333476136231401,0.9793920194411839,1.3865741471230109,0.012707657969429399
87,0.9989953797002957,1.3586913848799924,0.009294737053120774,0.9804167226033264,1.3865917828228809,0.012691259453397405
88,0.9990154721062897,1.3587415369251106,0.009301622674207456,0.9818968586263143,1.3849000222425343,0.012440724021177364
89,0.9988748252643311,1.3588430385214032,0.00931750627630161,0.9803028704703947,1.386342762733502,0.012755945138272726
90,0.9989351024823134,1.358805419763025,0.009313489593376842,0.9813275776364925,1.3856078295776653,0.012534282843464736
91,0.999075749324272,1.358571147233673,0.009276039203973583,0.9803028670432803,1.3863439702721645,0.012758803439147277
92,0.9988748252643311,1.3587590730738779,0.00931172396913575,0.9793920160819333,1.3864482360807486,0.012760244077787296
93,0.9992766733842129,1.358430557421515,0.00925919320546607,0.979961299820233,1.3856908326864,0.01261921833053725
94,0.9992766733842129,1.3582657109261134,0.009236847509506334,0.9809860090561721,1.3840765110876054,0.012328808771457587
95,0.9992565809782188,1.3582052739480424,0.009228996593996909,0.9814414318392655,1.3841971265120074,0.012441181423670405
96,0.9991159341362602,1.358419974118034,0.009258905960471846,0.9816691449274034,1.3848976148473746,0.012476481264748708
97,0.9991159341362602,1.3584525464695814,0.009259762803625157,0.979961301177506,1.3864958555839824,0.012871030855193933
98,0.9991159341362602,1.358399092803788,0.009258655269280516,0.9808721508155118,1.385873927934884,0.012262462289669032
99,0.9992364885722247,1.3582180412222349,0.009229972673385814,0.9798474428689821,1.387001349729733,0.012610072305876234
